Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
15.62,0.62517591,-0.36779876,-265.74927471,-2.55539105,0.98169344,0.14629377,24.924463,-5.20534922,-8.17029148,-38.59462692,14.83659303,-10.792618,0,-2.10456698,1.60239573,-3.20810377,-11.28334459,19.17733537,-5.98884856,0,0,0,0
15.625,0.66089231,-0.36457206,-265.69898015,-2.55547026,0.98147534,0.14428005,25.0612723,-5.17359979,-8.21351638,-37.97866689,14.59070787,-10.6353811,0,-2.27151296,1.55357945,-3.20740286,-11.21302085,19.2759825,-5.9389233,0,0,0,0
15.63,0.69020199,-0.3526136,-265.6485756,-2.55554484,0.98126488,0.14223749,25.18186712,-5.14919166,-8.26176789,-37.34717125,14.32536693,-10.47249343,0,-2.44717443,1.51038066,-3.2110173,-11.1479736,19.36157157,-5.90028452,0,0,0,0
15.635,0.718774,-0.31465496,-265.59214439,-2.55561325,0.98107181,0.14013795,25.26681958,-5.12999975,-8.33472546,-36.70654594,14.05757183,-10.30240745,0,-2.65879879,1.4605384,-3.2406069,-11.07424923,19.47984656,-5.79272356,0,0,0,0
15.64,0.75407133,-0.31374795,-265.53446737,-2.55566436,0.98083499,0.13803153,25.38401498,-5.10440654,-8.40745245,-36.04810307,13.79028495,-10.11479158,0,-2.82640879,1.40885871,-3.23551057,-11.00754185,19.57239668,-5.7530519,0,0,0,0
15.645,0.78557477,-0.29948986,-265.47281948,-2.55571358,0.98060537,0.13588352,25.48042343,-5.08720647,-8.49868435,-35.38243868,13.52155932,-9.91160077,0,-3.01381012,1.35865839,-3.23136654,-10.93533312,19.67191234,-5.70314657,0,0,0,0
15.65,0.81626665,-0.28268739,-265.40964264,-2.55575443,0.98037065,0.13370802,25.56793176,-5.07362413,-8.60362478,-34.70891056,13.25971781,-9.68749374,0,-3.20615937,1.30777566,-3.23057986,-10.86200993,19.77354546,-5.64693159,0,0,0,0
15.655,0.84515666,-0.26713833,-265.34576111,-2.55578766,0.98012552,0.13150084,25.65119547,-5.06453938,-8.71943199,-34.02984345,13.00543108,-9.44225647,0,-3.40017355,1.25760745,-3.23310232,-10.78678598,19.87684869,-5.58654893,0,0,0,0
15.66,0.86687303,-0.24528735,-265.28208011,-2.55581705,0.97987,0.1292624,25.72641476,-5.06854699,-8.85355253,-33.35548569,12.76847708,-9.15704393,0,-3.60922512,1.21312918,-3.24216245,-10.70050717,19.99558189,-5.4994177,0,0,0,0
15.665,0.88160563,-0.2263428,-265.22447443,-2.55583813,0.979607,0.1270088,25.80016549,-5.0799531,-8.99023329,-32.67551771,12.53564882,-8.84152844,0,-3.80906846,1.1747691,-3.27961646,-10.62881012,20.09413571,-5.40828354,0,0,0,0
15.67,0.90895758,-0.22586334,-265.1596343,-2.5558337,0.97931591,0.12473443,25.88311967,-5.07258487,-9.11850454,-31.98115137,12.30816431,-8.56060348,0,-3.9921449,1.12430592,-3.27615218,-10.55129151,20.20467475,-5.34729115,0,0,0,0
15.675,0.92441776,-0.21531303,-265.10029239,-2.55583019,0.97902352,0.1224391,25.95395109,-5.08190808,-9.25974505,-31.29216551,12.09378107,-8.23012497,0,-4.18943194,1.0856353,-3.28957706,-10.47211205,20.30870538,-5.27865259,0,0,0,0
15.68,0.94394307,-0.2179194,-265.04104665,-2.55580075,0.97871671,0.12013673,26.02737546,-5.07792435,-9.37970259,-30.58525414,11.87530261,-7.93052625,0,-4.36170489,1.04227314,-3.30160433,-10.41350076,20.39581265,-5.23946337,0,0,0,0
15.685,0.9483015,-0.20256188,-264.98377985,-2.555778,0.97839978,0.11779188,26.08721566,-5.10315074,-9.5381808,-29.90561649,11.68836285,-7.5404336,0,-4.57526377,1.01331005,-3.31395803,-10.32123307,20.51495849,-5.15079856,0,0,0,0
15.69,0.94544811,-0.19718799,-264.93666447,-2.55573982,0.97806816,0.1154443,26.1526733,-5.12952576,-9.67634796,-29.22049044,11.49419625,-7.14862728,0,-4.76684774,0.99166054,-3.36427713,-10.25236706,20.60874501,-5.06617039,0,0,0,0
15.695,0.95742876,-0.20222296,-264.87713181,-2.55567743,0.9777193,0.11307493,26.21555827,-5.13422666,-9.80091001,-28.52146665,11.29387533,-6.81583468,0,-4.94843003,0.95319852,-3.37229449,-10.18059808,20.72222977,-4.99787547,0,0,0,0
15.7,0.96090113,-0.20471715,-264.82381848,-2.5556136,0.97736282,0.1106813,26.27248848,-5.14889878,-9.92596195,-27.82851625,11.09498909,-6.45506517,0,-5.13365648,0.92385344,-3.39710572,-10.11205447,20.82638143,-4.92912349,0,0,0,0
15.705,0.95489058,-0.20487671,-264.77143975,-2.55553531,0.97699589,0.10827206,26.32376498,-5.17500984,-10.05459197,-27.14395965,10.90157575,-6.06761745,0,-5.32115882,0.90199328,-3.4337577,-10.04715661,20.93197315,-4.84421203,0,0,0,0
15.71,0.94270713,-0.20696086,-264.72213338,-2.55545068,0.97661792,0.10584803,26.37231183,-5.20709491,-10.17797633,-26.46372455,10.70586778,-5.67364523,0,-5.50149736,0.88541935,-3.49190286,-9.99489272,21.0308795,-4.74986659,0,0,0,0
15.715,0.94477557,-0.22089068,-264.65897426,-2.55534355,0.97622338,0.1033966,26.41892049,-5.21907032,-10.28273685,-25.77349194,10.49648629,-5.3489812,0,-5.67077803,0.85270241,-3.5057929,-9.93921003,21.14605507,-4.67471176,0,0,0,0
15.72,0.93815796,-0.22789871,-264.59642424,-2.55523601,0.97582806,0.10092087,26.4530661,-5.24401009,-10.39585143,-25.09306001,10.29094486,-4.99483475,0,-5.84471097,0.82719943,-3.53606461,-9.89310411,21.25349225,-4.59370681,0,0,0,0
15.725,0.92205948,-0.23662416,-264.53737274,-2.55511462,0.97541747,0.09842882,26.48828839,-5.27979356,-10.50691629,-24.42851907,10.08456674,-4.63009747,0,-6.01791216,0.81053617,-3.5781104,-9.84876076,21.3632979,-4.49773824,0,0,0,0
15.73,0.9073167,-0.24773777,-264.4710762,-2.55498195,0.97500021,0.09591686,26.51678986,-5.31419221,-10.61221477,-23.76801784,9.87709225,-4.285722,0,-6.18333687,0.78987802,-3.61766696,-9.81565843,21.47275687,-4.40126781,0,0,0,0
15.735,0.88297962,-0.25691646,-264.40643411,-2.55484255,0.97457716,0.09338116,26.53884829,-5.36164854,-10.72304414,-23.12215634,9.67981827,-3.91864625,0,-6.34578246,0.7764561,-3.68665409,-9.79671214,21.57505376,-4.28464365,0,0,0,0
15.74,0.8716817,-0.27724775,-264.32585237,-2.55468049,0.97414022,0.09082585,26.55965027,-5.39093732,-10.8088322,-22.4747572,9.46930563,-3.64107307,0,-6.49814263,0.7488365,-3.6947212,-9.77307521,21.69287206,-4.20219062,0,0,0,0
15.745,0.85016175,-0.31638453,-264.25970699,-2.55449353,0.97367933,0.08826999,26.59933092,-5.4208674,-10.84536501,-21.83897554,9.24083448,-3.41242577,0,-6.62832357,0.73687313,-3.71716116,-9.75542778,21.77380729,-4.17614753,0,0,0,0
15.75,0.81745994,-0.29808022,-264.16841308,-2.55434321,0.97326726,0.08564537,26.57354566,-5.49838469,-11.02402063,-21.24774127,9.10730385,-2.96874891,0,-6.81352907,0.71853636,-3.7832958,-9.75969202,21.89734168,-3.99677401,0,0,0,0
15.755,0.79482691,-0.31521963,-264.074182,-2.55415216,0.97281776,0.08302028,26.57518678,-5.54813883,-11.12132654,-20.65332946,8.9338495,-2.69422669,0,-6.95919335,0.69363947,-3.80641054,-9.76449085,22.01969486,-3.87954463,0,0,0,0
15.76,0.77712704,-0.33856062,-263.97259942,-2.55394323,0.97236626,0.08037508,26.57121401,-5.59007674,-11.20003182,-20.06519999,8.78096857,-2.45948453,0,-7.09054857,0.66234568,-3.81256435,-9.78357742,22.1148861,-3.80792485,0,0,0,0
15.765,0.73499375,-0.34462947,-263.88663894,-2.5537336,0.97191608,0.07770555,26.56376255,-5.66856871,-11.32523608,-19.53529809,8.65656306,-2.10446793,0,-7.24699976,0.65314777,-3.88281236,-9.79961527,22.22150237,-3.65704382,0,0,0,0
15.77,0.7054726,-0.35941331,-263.78110688,-2.55350356,0.97146077,0.07501184,26.54931148,-5.72749197,-11.41153037,-19.00774471,8.53724935,-1.87007618,0,-7.38945779,0.6289268,-3.88779817,-9.82356301,22.33620025,-3.55366845,0,0,0,0
15.775,0.67201579,-0.3700578,-263.67966092,-2.55326263,0.97100997,0.07228633,26.52958246,-5.79527725,-11.51911456,-18.51273221,8.44935531,-1.58901355,0,-7.53262741,0.60558732,-3.92548196,-9.85886432,22.43280522,-3.43319084,0,0,0,0
15.78,0.64303032,-0.38408351,-263.57055369,-2.5529989,0.97055728,0.06953934,26.50691997,-5.85506855,-11.60703391,-18.03847352,8.37138179,-1.36941628,0,-7.67057461,0.5757234,-3.93082151,-9.8979565,22.53160527,-3.33850309,0,0,0,0
15.785,0.61634608,-0.41759879,-263.46778833,-2.55271017,0.97009056,0.06677681,26.49970771,-5.90462496,-11.65402523,-17.58116339,8.27846684,-1.2230927,0,-7.78601111,0.54796388,-3.91991673,-9.94145993,22.6056165,-3.30098244,0,0,0,0
15.79,0.5744114,-0.39644297,-263.35906837,-2.55243435,0.96967183,0.0639446,26.44129062,-5.98719543,-11.78990149,-17.19153447,8.28536229,-0.91445503,0,-7.96506809,0.5218304,-3.95647242,-9.98684978,22.70237462,-3.15358782,0,0,0,0
15.795,0.54891693,-0.4312194,-263.24805214,-2.55211431,0.96921039,0.06112656,26.42989871,-6.03893618,-11.84412578,-16.79885969,8.22033779,-0.80051041,0,-8.07156328,0.48641785,-3.93706401,-10.04968857,22.77449372,-3.10996398,0,0,0,0
15.8,0.50731864,-0.42122748,-263.14181239,-2.55179484,0.96879146,0.05824269,26.38015958,-6.12060561,-11.98154406,-16.47450464,8.23456829,-0.52691188,0,-8.2273414,0.4537572,-4.00450684,-10.12125872,22.85774396,-2.93958995,0,0,0,0
15.805,0.48338157,-0.44168197,-263.02834592,-2.55144103,0.9683545,0.05534554,26.34776226,-6.16845509,-12.03007234,-16.15153709,8.20813792,-0.45242605,0,-8.35238989,0.41016857,-3.97091451,-10.18623447,22.93036413,-2.89262719,0,0,0,0
15.81,0.45635903,-0.43914689,-262.9179086,-2.55107327,0.96795231,0.05239831,26.28939322,-6.22031291,-12.10228472,-15.86888438,8.20422069,-0.35556933,0,-8.50416567,0.36335917,-3.9578019,-10.25295155,22.9920644,-2.82385802,0,0,0,0
15.815,0.42864319,-0.423496,-262.82403258,-2.55067665,0.96756822,0.0494016,26.22100391,-6.27194769,-12.19751412,-15.6330378,8.23351067,-0.19299276,0,-8.66875116,0.31092369,-4.01066348,-10.32948267,23.04254263,-2.70039064,0,0,0,0
15.82,0.3901863,-0.44214794,-262.71118179,-2.55028804,0.96715544,0.0464063,26.18743059,-6.33934211,-12.26494371,-15.43524782,8.23045071,-0.15434528,0,-8.79310184,0.2743831,-3.97624318,-10.41258473,23.10244654,-2.62470161,0,0,0,0
15.825,0.37092929,-0.42458603,-262.62031224,-2.54984472,0.9668009,0.04333134,26.10681823,-6.37551355,-12.35105885,-15.25978878,8.24831019,-0.06365615,0,-8.95566378,0.20687367,-4.0213171,-10.50323053,23.14241592,-2.50574947,0,0,0,0
15.83,0.33288281,-0.44043963,-262.51495073,-2.54940693,0.96641224,0.04025738,26.06740857,-6.43851465,-12.42106561,-15.13857646,8.26066121,-0.05816504,0,-9.08429617,0.1632049,-3.98880612,-10.59262657,23.18506737,-2.41914237,0,0,0,0
15.835,0.30432329,-0.41769891,-262.4319275,-2.54892915,0.96608275,0.03710348,25.98324511,-6.48303796,-12.51667085,-15.05106861,8.28653528,0.01259227,0,-9.2424295,0.09014799,-4.11447568,-10.71341951,23.23415941,-2.15398078,0,0,0,0
15.84,0.27770623,-0.4418081,-262.3339189,-2.54844636,0.96571904,0.03393958,25.94091982,-6.52802787,-12.57880756,-14.98890149,8.29145316,-0.02637621,0,-9.35703657,0.03205495,-4.05805877,-10.82047597,23.25213992,-2.09962501,0,0,0,0
15.845,0.26746924,-0.42100967,-262.25297267,-2.54791548,0.96542855,0.03069214,25.83856455,-6.54067156,-12.65073918,-14.94190614,8.29095622,-0.07113949,0,-9.51884317,-0.05695358,-4.07447584,-10.93606378,23.26516944,-1.98807598,0,0,0,0
15.85,0.23981827,-0.41918671,-262.17605375,-2.54736145,0.96512185,0.02742246,25.76388931,-6.56936898,-12.6941257,-14.94882366,8.29984208,-0.16053756,0,-9.64970782,-0.1385785,-4.16967341,-11.07812887,23.28814608,-1.71309469,0,0,0,0
15.855,0.21614148,-0.44408413,-262.09397447,-2.54680655,0.96480013,0.02412649,25.71706848,-6.60331417,-12.76821127,-14.99490091,8.3089579,-0.23563691,0,-9.75630039,-0.20820791,-4.10713524,-11.21396111,23.27710725,-1.65130817,0,0,0,0
15.86,0.21028869,-0.43563595,-262.02109118,-2.54620185,0.96454461,0.02075419,25.61705104,-6.60244979,-12.83529433,-15.04245303,8.29378766,-0.35464489,0,-9.8914881,-0.31173171,-4.11102324,-11.36740455,23.26943005,-1.51912472,0,0,0,0
15.865,0.20347521,-0.44698667,-261.9555785,-2.545559,0.96427655,0.01734688,25.54282629,-6.59445574,-12.86003401,-15.13016069,8.26918156,-0.55534705,0,-9.99648365,-0.42392871,-4.18890704,-11.5419805,23.2680479,-1.24985153,0,0,0,0
15.87,0.18877254,-0.47174267,-261.88762273,-2.54490837,0.96401062,0.01391915,25.47878016,-6.60141008,-12.91709899,-15.24551559,8.25150005,-0.70211481,0,-10.07732541,-0.52090204,-4.17902779,-11.7393159,23.24393242,-1.09944295,0,0,0,0
15.875,0.17900931,-0.49607862,-261.83877106,-2.54420285,0.96376411,0.010436,25.41511339,-6.58495821,-12.9217779,-15.3849898,8.20902487,-0.94253591,0,-10.15995243,-0.6319172,-4.24662368,-11.93954813,23.20804996,-0.84132458,0,0,0,0
15.88,0.17187077,-0.52815339,-261.78734948,-2.54348038,0.96352746,0.00692234,25.35591583,-6.56927742,-12.95214371,-15.54554906,8.15776184,-1.15322008,0,-10.22135456,-0.7447049,-4.26952924,-12.16700028,23.16548162,-0.63728328,0,0,0,0
15.885,0.17761666,-0.56353016,-261.74201709,-2.54271999,0.9633098,0.00335976,25.29952682,-6.53588367,-12.98840408,-15.72517715,8.08025872,-1.37801872,0,-10.2792387,-0.87085258,-4.27033745,-12.39588841,23.108922,-0.46433958,0,0,0,0
15.89,0.1804804,-0.60290495,-261.70276026,-2.54192617,0.96311159,-0.00023185,25.24141554,-6.4957956,-12.9977374,-15.90983372,7.98436695,-1.63914447,0,-10.3169515,-0.99826629,-4.29048443,-12.65854345,23.04062857,-0.2649316,0,0,0,0
15.895,0.19285297,-0.64554718,-261.66823283,-2.54109802,0.9629342,-0.00386176,25.18691524,-6.44315351,-13.01545452,-16.1073625,7.86397211,-1.89556943,0,-10.34463398,-1.13623875,-4.29685182,-12.93455512,22.95957126,-0.0841266,0,0,0,0
15.9,0.21286138,-0.69319268,-261.64144727,-2.54023406,0.96277827,-0.00752593,25.13770563,-6.37693692,-13.02800994,-16.31152837,7.71601695,-2.16138777,0,-10.35901604,-1.28203269,-4.29880795,-13.2268216,22.86301817,0.08273616,0,0,0,0
15.905,0.24636357,-0.7445226,-261.62079489,-2.53933686,0.96264462,-0.01123002,25.09524027,-6.29617164,-13.06029188,-16.52555079,7.54549616,-2.39896785,0,-10.36271137,-1.43940405,-4.27763916,-13.5326607,22.75738639,0.20666659,0,0,0,0
15.91,0.27553116,-0.79706517,-261.60772374,-2.5384048,0.96254827,-0.01494983,25.04757357,-6.20516294,-13.03715648,-16.72456472,7.34554563,-2.69974047,0,-10.34924176,-1.59774146,-4.29100674,-13.86890832,22.62169941,0.38056098,0,0,0,0
15.915,0.3227294,-0.85370571,-261.60085838,-2.53743993,0.96247245,-0.0187111,25.01210061,-6.09843847,-13.04769377,-16.93720995,7.13355493,-2.94865934,0,-10.32473181,-1.77142078,-4.28159529,-14.21778368,22.48405455,0.50863522,0,0,0,0
15.92,0.37225522,-0.90960706,-261.60261987,-2.53643924,0.9624396,-0.02249232,24.97080759,-5.97855006,-13.02700741,-17.13259424,6.89847608,-3.21180446,0,-10.28755681,-1.9495803,-4.28767014,-14.5916873,22.31586589,0.64804967,0,0,0,0
15.925,0.43032078,-0.96309055,-261.61400634,-2.53540897,0.96244381,-0.02630347,24.92831984,-5.84575023,-13.00615175,-17.32385336,6.65532765,-3.44105849,0,-10.24300333,-2.13553507,-4.29467512,-14.98503058,22.13024021,0.77285641,0,0,0,0
15.93,0.49988683,-1.019566,-261.62597927,-2.53434636,0.96247303,-0.03013775,24.89640691,-5.70286482,-13.00195849,-17.52476792,6.42132369,-3.64129888,0,-10.183693,-2.33253067,-4.28324486,-15.39679853,21.93313168,0.86593165,0,0,0,0
15.935,0.57321042,-1.07358833,-261.65022291,-2.533255,0.96254183,-0.03400279,24.85771657,-5.54546285,-12.96365282,-17.71028221,6.18403985,-3.84027479,0,-10.11557513,-2.53359019,-4.29237506,-15.8321024,21.70762027,0.96748264,0,0,0,0
15.94,0.64663459,-1.11565645,-261.68003308,-2.53215796,0.96266288,-0.03788651,24.80108493,-5.38858364,-12.94283427,-17.88265554,5.94665521,-3.95119643,0,-10.04833664,-2.7299541,-4.27180789,-16.29061447,21.46827771,1.02200297,0,0,0,0
15.945,0.72892581,-1.1710345,-261.73289997,-2.53097709,0.962788,-0.04179783,24.76645078,-5.19369004,-12.80760304,-18.05650249,5.72792402,-4.20590152,0,-9.954829,-2.94623044,-4.3580564,-16.77241711,21.19615571,1.18665287,0,0,0,0
15.95,0.81383984,-1.21920835,-261.77539377,-2.52980778,0.96295256,-0.04573758,24.71804771,-5.00930882,-12.73394926,-18.22809092,5.5395119,-4.33680598,0,-9.85465582,-3.1601048,-4.38024363,-17.27871276,20.90702063,1.27736099,0,0,0,0
15.955,0.89521281,-1.23869903,-261.83190103,-2.52863743,0.96317698,-0.0497332,24.64286542,-4.83207149,-12.70514833,-18.41555953,5.39839538,-4.34253728,0,-9.7960298,-3.35981606,-4.36129332,-17.76903207,20.56423415,1.26171797,0,0,0,0
15.96,0.98394742,-1.30413997,-261.88135508,-2.52740012,0.96336357,-0.05369454,24.6031813,-4.61984493,-12.53241149,-18.56537556,5.22895936,-4.58241863,0,-9.63204732,-3.58693124,-4.43710825,-18.35643393,20.25596104,1.42826275,0,0,0,0
15.965,1.06988446,-1.32994805,-261.93323072,-2.52619581,0.96362531,-0.05771918,24.5200827,-4.4299563,-12.4794628,-18.7318755,5.11195017,-4.60564088,0,-9.52164863,-3.79655256,-4.4272806,-18.92449515,19.89260369,1.43208992,0,0,0,0
15.97,1.15353479,-1.37580705,-261.9956531,-2.52493048,0.96387276,-0.06175821,24.45433876,-4.21438795,-12.30091923,-18.890384,5.03499676,-4.78684697,0,-9.36523405,-4.01897783,-4.51233042,-19.53798421,19.50923497,1.57651887,0,0,0,0
15.975,1.23427159,-1.41508095,-262.05078998,-2.52367668,0.96415126,-0.0658197,24.37302355,-4.0127594,-12.1809955,-19.04580498,4.98527335,-4.86852829,0,-9.20288342,-4.23157037,-4.54450949,-20.17048516,19.09606491,1.63846297,0,0,0,0
15.98,1.31375443,-1.44921555,-262.10953765,-2.52240756,0.96445352,-0.06990587,24.27973795,-3.80558006,-12.04699142,-19.19645982,4.96228711,-4.96336831,0,-9.03050723,-4.44609066,-4.59372147,-20.82930437,18.65357229,1.70550127,0,0,0,0
15.985,1.37931189,-1.45024104,-262.17006294,-2.52116316,0.96481322,-0.07404931,24.14678295,-3.62020288,-11.96617699,-19.360567,5.01210333,-4.94205419,0,-8.90000796,-4.63608341,-4.59020589,-21.47691024,18.15015319,1.66708062,0,0,0,0
15.99,1.45977762,-1.5214965,-262.21930289,-2.51985512,0.9651051,-0.07813487,24.06964749,-3.39988338,-11.77873077,-19.47542799,5.00887247,-5.12621657,0,-8.62773556,-4.86490883,-4.68999045,-22.23157238,17.6704608,1.8144771,0,0,0,0
15.995,1.53264377,-1.55234179,-262.26715965,-2.5185876,0.96546912,-0.08228208,23.94224005,-3.20434833,-11.6969657,-19.59929349,5.06006318,-5.14019732,0,-8.40620032,-5.07096653,-4.71498297,-22.96937402,17.1213277,1.79489785,0,0,0,0
16,1.59488786,-1.60140577,-262.30761231,-2.51729617,0.96581093,-0.08642648,23.82983914,-3.00934779,-11.55808181,-19.72353398,5.16314367,-5.25101813,0,-8.1352419,-5.27946021,-4.78271781,-23.75440379,16.54906828,1.86521232,0,0,0,0
16.005,1.6591688,-1.63300778,-262.35749725,-2.51601349,0.96621547,-0.09059608,23.67639988,-2.81200798,-11.45491951,-19.8088564,5.24813879,-5.27492703,0,-7.87437951,-5.48374838,-4.84533671,-24.54835886,15.91506844,1.85009629,0,0,0,0
16.01,1.71584967,-1.67945458,-262.39216809,-2.51472323,0.9665981,-0.09477164,23.5342123,-2.62053976,-11.33059407,-19.8987986,5.39038636,-5.36582783,0,-7.56694704,-5.69072356,-4.92225486,-25.38798888,15.25793249,1.88320059,0,0,0,0
16.015,1.77051835,-1.71359141,-262.42984179,-2.51343659,0.96702418,-0.09896038,23.36329029,-2.43125752,-11.23134311,-19.96460594,5.53262649,-5.40708032,0,-7.25851425,-5.89343389,-4.99754039,-26.24278726,14.54288119,1.85457381,0,0,0,0
16.02,1.82045996,-1.7484329,-262.46673562,-2.5121574,0.96746515,-0.10315855,23.18176124,-2.24828146,-11.14605648,-20.01590523,5.69412499,-5.42992605,0,-6.92873153,-6.0911436,-5.07482772,-27.12545667,13.77741522,1.79260117,0,0,0,0
16.025,1.86560718,-1.77996279,-262.5055165,-2.51088213,0.96793905,-0.10736473,22.97968662,-2.07029467,-11.07740358,-20.03973076,5.8514682,-5.42182439,0,-6.58552933,-6.2843296,-5.16379115,-28.02697308,12.95886448,1.68743319,0,0,0,0
16.03,1.909703,-1.82283274,-262.53666765,-2.50961081,0.9684023,-0.11156218,22.7827418,-1.89600466,-11.01601292,-20.05568378,6.03640772,-5.42516541,0,-6.20082234,-6.47832492,-5.25035063,-28.96647375,12.09985759,1.55925348,0,0,0,0
16.035,1.9509444,-1.87768625,-262.56001444,-2.50833983,0.96885129,-0.11574124,22.59444421,-1.72598739,-10.95334025,-20.06808358,6.2465668,-5.44852133,0,-5.7738676,-6.66834615,-5.32386394,-29.94205692,11.20479494,1.39129273,0,0,0,0
16.04,1.98856364,-1.92129497,-262.59020997,-2.50707887,0.96933576,-0.11992459,22.37808283,-1.55884117,-10.90751569,-20.05185007,6.45046666,-5.43858298,0,-5.34206342,-6.85277317,-5.40482563,-30.93564463,10.25312776,1.16036076,0,0,0,0
16.045,2.0227646,-1.96644516,-262.61989874,-2.50582913,0.96982643,-0.12409955,22.15492758,-1.39798698,-10.87621762,-20.02264216,6.66455475,-5.41086098,0,-4.88637161,-7.03087795,-5.48065907,-31.95335131,9.25926434,0.87159074,0,0,0,0
16.05,2.05393107,-2.01275738,-262.64956281,-2.50458887,0.97032198,-0.12825242,21.92580954,-1.24280961,-10.85831877,-19.9803839,6.88151026,-5.36629452,0,-4.40348525,-7.20264232,-5.55049123,-32.99965857,8.22797365,0.51979821,0,0,0,0
16.055,2.07718257,-2.06018698,-262.68200339,-2.50336656,0.97082056,-0.13239129,21.69028516,-1.09810273,-10.84938285,-19.92580413,7.11038998,-5.30474094,0,-3.89894748,-7.36033641,-5.61274051,-34.06664528,7.15857035,0.10275688,0,0,0,0
16.06,2.09834269,-2.10532441,-262.71778406,-2.50216052,0.97131979,-0.13651089,21.44737124,-0.95829196,-10.85317443,-19.86158446,7.3437656,-5.22257112,0,-3.37405665,-7.51198873,-5.67199482,-35.15649832,6.06023154,-0.37285181,0,0,0,0
16.065,2.1318789,-2.14659401,-262.74649297,-2.50095685,0.97181378,-0.14060925,21.19426436,-0.80807645,-10.8773366,-19.7833868,7.57649286,-5.13728176,0,-2.82134428,-7.6788373,-5.72552192,-36.28042365,4.96069632,-0.89138944,0,0,0,0
16.07,2.15053454,-2.19190021,-262.78463462,-2.49978053,0.97230528,-0.14468006,20.94006214,-0.67571471,-10.90352699,-19.69457738,7.8113247,-5.02968162,0,-2.24821083,-7.82006394,-5.7759992,-37.4154184,3.83596524,-1.48111377,0,0,0,0
16.075,2.17066426,-2.23331015,-262.82337272,-2.49862199,0.97278758,-0.14872367,20.6802055,-0.54529654,-10.94208875,-19.60122105,8.0547013,-4.90649993,0,-1.65550947,-7.95817984,-5.81708598,-38.57049212,2.7053705,-2.12103196,0,0,0,0
